Route_ID,From_MPT,To_MPT,Traffic_Link_ID,Route_Name,From_Description,To_Description,Functional_Class,FHWA_Urban_Area_Type,FHWA_Urban_Area_Code,FHWA_Urban_Area_Name,Seg_Length_Miles,AADT_2019,AADT_2018,AADT_2017,AADT_2016,AADT_2015,AADT_2014,AADT_2013,AADT_2012,AADT_2011,AADT_2010,AADT_2009,AADT_2008,AADT_2007,AADT_2006,AADT_2005,AADT_2004,AADT_2003,AADT_2002,REGION,Shape_Length
2301010X000,0,0.9935509,AL003020,Meadow Creek Drive (Eagle River),OLD EAGLE RIVER ROAD (135230),EAGLE RIVER LOOP (135235),4,2,99998,Anchorage Northeast,0.9935509,303,351,383,448,481,478,481,477,500,497,545,589,520,,510,492,598,700,CENTRAL,1598.968404
2301011X000,0.989571,1.4820015,AL003027,Eagle River Lane (Eagle River),EAGLE RIVER ROAD (135225),NEW ENGLAND DRIVE (135198),7,2,99998,Anchorage Northeast,0.4924305,1055,993,920,943,895,927,976,1068,996,981,1097,995,980,,1070,1067,1180,1500,CENTRAL,746.8397939
2301014X000,0.0494589,0.2988357,AL100207,Wren Lane (Eagle River),Ptarmigan Boulevard,Eagle River Road,7,2,99998,Anchorage Northeast,0.2493768,424,371,345,700,,,,,,,,,,,,,,,CENTRAL,401.3338596
2301015X000,-0.00000002,0.86373671,AL003046,Settlers Drive (Eagle River),ROAD BEGIN,HOMESTEAD ROAD (135250),5,2,99998,Anchorage Northeast,0.86373673,382,424,439,450,442,435,616,350,347,349,280,260,262,,430,432,466,500,CENTRAL,1390.052299
2301016X000,-0.00000002,0.1933112,AL003039,Sheltering Spruce Avenue (Eagle River),VOYLES BOULEVARD (135252),Northwoods Drive,6,2,99998,Anchorage Northeast,0.19331122,766,751,766,785,744,796,840,810,813,1110,1100,1030,950,,920,860,925,1500,CENTRAL,311.1047561
2301018X000,0,0.382404,AL000740,Hillcrest Drive (Eagle River),BIRCHWOOD LOOP ROAD (135400),CLINE STREET,7,2,99998,Anchorage Northeast,0.382404,555,544,493,505,526,598,640,616,684,810,805,660,670,,646,747,540,552,CENTRAL,615.4207119
2301019X000,-0.00000002,0.11834983,AL003038,Canyon View Drive (Eagle River),UPPER SKYLINE DRIVE (135246),GOLDEN EAGLE DRIVE (135259),7,3,99999,Rural,0.11834985,430,388,464,465,425,326,340,325,416,410,405,360,365,,310,315,298,200,CENTRAL,190.4659754
2301020X000,-0.00000002,0.74179751,AL003021,Business Boulevard (Eagle River),OLD GLENN @ EAGLE RIVER (135200),OLD GLENN @ EAGLE RIVER (135200),4,2,99998,Anchorage Northeast,0.74179753,3807,3831,4099,4282,4474,4240,4408,5176,5250,4726,5634,5528,5512,,6020,6052,5388,13680,CENTRAL,1193.809756
2301021X000,-0.00000002,0.58754286,AL003037,Voyles Boulevard (Eagle River),OLD GLENN @ EAGLE RIVER (135200),SHELTERING SPRUCE AVENUE (135261),6,2,99998,Anchorage Northeast,0.58754288,1368,1402,1412,1513,1517,1682,1730,1678,1554,1560,1548,1690,1723,,1350,1313,1509,3500,CENTRAL,945.5605087
2301022X000,-0.00000002,0.43220975,AL003040,East Side Drive (Eagle River),OLD GLENN @ EAGLE RIVER (135200),HOMESTEAD ROAD (135250),6,2,99998,Anchorage Northeast,0.43220977,1397,1369,1528,1565,1483,1419,1490,1439,1404,1410,1400,1570,1596,,1830,1845,1892,650,CENTRAL,695.5755519
2301023X000,0.1355589,0.5354318,AL003019,Monte Road (Eagle River),Kantishna Drive (Monte),FIREBALL STREET,6,2,99998,Anchorage Northeast,0.3998729,1231,1212,1241,1383,1130,1285,1294,1371,1446,1362,1618,1861,1664,,1810,1817,1774,1800,CENTRAL,643.534373
2301023X000,0,0.1355589,AL100208,Monte Road (Eagle River),Old Glenn @ Eagle River,Kantishna Drive (Monte),6,2,99998,Anchorage Northeast,0.1355589,1878,1840,1903,1000,,,,,,,,,,,,,,,CENTRAL,218.161312
2301024X000,6.17972956,6.26355373,AL002701,Birchwood Loop Road (Eagle River),GLENN SB-N BIRCHWOOD OFF RAMP (135425),GLENN NB - N BIRCHWOOD OFF RAMP (135420),1,2,99998,Anchorage Northeast,0.08382417,4937,4706,4737,5075,4814,3785,3900,3775,3772,4326,3899,4930,5030,,3890,3916,4260,4160,CENTRAL,134.9022156
2301024X000,5.01186604,6.17972956,AL000739,Birchwood Loop Road (Eagle River),BIRCHWOOD SPUR (135460),GLENN SB-N BIRCHWOOD OFF RAMP (135425),1,2,99998,Anchorage Northeast,1.16786352,2682,2557,2574,2733,2593,2552,2630,2545,2536,2550,2535,2750,2800,,2710,2726,2661,2620,CENTRAL,1879.497869
2301024X000,4.06762767,5.01186604,AL000738,Birchwood Loop Road (Eagle River),JAYHAWK DRIVE (135445),BIRCHWOOD SPUR (135460),5,2,99998,Anchorage Northeast,0.94423837,261,269,271,291,459,452,451,502,363,362,440,420,426,,540,542,350,340,CENTRAL,1519.607384
2301024X000,1.86241436,4.06762767,AL002791,Birchwood Loop Road (Eagle River),BIRCHTREE STREET (135414),JAYHAWK DRIVE (135445),7,2,99998,Anchorage Northeast,2.20521331,808,511,515,552,939,924,923,982,908,854,890,840,856,,1001,1580,1600,1560,CENTRAL,3548.953981
2301024X000,0.88363129,1.86241436,AL001920,Birchwood Loop Road (Eagle River),HILLCREST DRIVE (135415),BIRCHTREE STREET (135414),7,2,99998,Anchorage Northeast,0.97878307,1883,1795,1835,1935,1912,2071,2080,2018,2328,2016,2288,2500,2550,,2650,2669,2535,2040,CENTRAL,1575.201718
2301024X000,0.64427512,0.74195304,AL002707,Birchwood Loop Road (Eagle River),GLENN NB - S BIRCHWOOD OFF RAMP (135420),GLENN SB-S BIRCHWOOD OFF RAMP (135405),1,2,99998,Anchorage Northeast,0.09767792,2210,2107,2121,1701,1614,1588,2600,2513,2843,2830,2808,3000,3060,,2800,2817,3442,3660,CENTRAL,157.1977599
2301024X000,-0.00000002,0.64427512,AL000737,Birchwood Loop Road (Eagle River),OLD GLENN @ EAGLE RIVER (135200),GLENN NB - S BIRCHWOOD OFF RAMP (135410),1,2,99998,Anchorage Northeast,0.64427514,1506,1436,1675,1795,1703,1658,1656,2135,1678,2788,2083,1540,1565,,1670,1677,1727,1390,CENTRAL,1036.862355
2301024X000,0.74195304,0.88363129,AL001917,Birchwood Loop Road (Eagle River),GLENN SB-S BIRCHWOOD OFF RAMP (135405),HILLCREST DRIVE,1,2,99998,Anchorage Northeast,0.14167825,2848,3625,3649,3910,3709,3108,3104,2193,3935,3950,3924,4350,4430,,3070,3090,3130,3050,CENTRAL,228.0094877
2301024X000,6.26355373,6.56977913,AL001923,Birchwood Loop Road (Eagle River),GLENN NB - N BIRCHWOOD OFF RAMP (135420),OLD GLENN @ EAGLE RIVER (135200),1,2,99998,Anchorage Northeast,0.3062254,3622,3453,3476,3511,3331,3279,3370,3266,3284,4067,3284,3730,3800,,3360,3384,3582,3590,CENTRAL,492.8229916
2301025X000,0,0.3019326,AL000736,Fish Hatchery Road (Eagle River),OLD GLENN @ EAGLE RIVER (135200),Knob Hill Drive,7,2,99998,Anchorage Northeast,0.3019326,888,776,653,702,672,606,650,633,543,535,640,600,610,,750,756,664,820,CENTRAL,485.9143293
2301026X000,-0.00000002,0.47681952,AL000743,Eklutna Village Road (Eagle River),DENAINA ELDER'S ROAD (135720),ROAD END,1,3,99999,Rural,0.47681954,538,572,549,547,573,749,780,759,931,903,762,850,870,,810,800,810,817,CENTRAL,767.3681991
2301027X000,0.27048157,0.61853791,AL002523,North Eagle River Access Road (Eagle River),N EAGLE RIVER ACCESS-GLENN SB RAMP (135242),ROAD END,1,2,99998,Anchorage Northeast,0.34805634,3263,2587,2604,2790,2626,2584,2581,2321,2275,2020,2010,1890,1931,,1720,1730,390,384,CENTRAL,560.1435324
2301027X000,0.15521751,0.27048157,AL002522,North Eagle River Access Road (Eagle River),N EAGLE RIVER ACCESS - GLENN NB RAMP (135241),N EAGLE RIVER ACCESS-GLENN SB RAMP (135242),1,2,99998,Anchorage Northeast,0.11526406,8194,8037,8054,8700,5273,5273,8293,8259,8249,8982,7900,7420,7564,,9290,9350,5660,5630,CENTRAL,185.4998462
2301027X000,-0.00000002,0.15521751,AL002521,North Eagle River Access Road (Eagle River),OLD GLENN @ EAGLE RIVER (135200),N EAGLE RIVER ACCESS - GLENN NB RAMP (135241),1,2,99998,Anchorage Northeast,0.15521753,13715,12922,12949,13988,13644,13645,13684,15490,15547,15456,13850,13000,13254,,12320,12395,10260,10200,CENTRAL,249.798874
2301028X000,0,0.1613852,AL100214,Powder Ridge Drive (Eagle River),Road Begin,North Eagle Access Road,5,2,99998,Anchorage Northeast,0.1613852,1255,1230,1272,1000,,,,,,,,,,,,,,,CENTRAL,259.7248464
2301029X000,0,0.4962536,AL100209,Baronoff Avenue (Eagle River),Chain of Rock Street,Eagle River Loop,4,2,99998,Anchorage Northeast,0.4962536,460,451,467,750,,,,,,,,,,,,,,,CENTRAL,798.6443871
2301030X000,0,0.9246458,AL100213,War Admiral Road (Eagle River),Eagle River Lane,Sun Beau Drive,7,2,99998,Anchorage Northeast,0.9246458,894,876,906,400,,,,,,,,,,,,,,,CENTRAL,1488.076152
2301032X000,0,0.8153841,AL100217,Oberg Road (Eagle River),Bill Stephens Road,Glacier Vista Road,6,2,99998,Anchorage Northeast,0.8153841,1403,1375,1422,1000,,,,,,,,,,,,,,,CENTRAL,1312.236187
2301033X000,-0.00000002,1.8040825,AL002906,Eklutna Lake Road (Eagle River),OLD GLENN @ EKLUTNA (135750),WATER TREATMENT PLANT ENTRANCE,5,3,99999,Rural,1.80408252,413,404,434,556,583,561,590,570,572,550,540,510,460,,445,373,490,482,CENTRAL,2903.395185
2301033X000,1.8040825,9.4697796,AL000745,Eklutna Lake Road (Eagle River),WATER TREATMENT PLANT ENTRANCE,ROAD END,5,3,99999,Rural,7.6656971,335,357,458,456,320,710,706,470,531,515,530,500,510,,390,381,400,390,CENTRAL,12336.76816
2301034X000,-0.00000002,0.4926884,AL003026,Montague Loop (Eagle River),EAGLE RIVER LOOP (135235),EAGLEWOOD LOOP (135226),4,2,99998,Anchorage Northeast,0.49268842,1946,1906,1971,1841,2061,2021,2120,2050,2047,1950,1934,2150,2190,,2293,2162,2217,1000,CENTRAL,792.9067457
2301034X000,0.4926884,1.348452,AL100215,Montague Loop (Eagle River),Eaglewood Loop,Eaglewood Loop,6,2,99998,Anchorage Northeast,0.8557636,963,944,976,1000,,,,,,,,,,,,,,,CENTRAL,1377.220744
2301036X000,0.25095011,0.7210066,AL003032,Upper Skyline Drive (Eagle River),MCCRARY DRIVE (135247),CANYON VIEW DRIVE (135256),7,3,99999,Rural,0.47005649,653,758,599,549,478,525,604,400,717,453,459,289,445,,370,376,413,250,CENTRAL,756.4840765
2301037X000,-0.00000002,0.1585455,AL003033,McCrary Drive (Eagle River),JAMIE DRIVE (135248),UPPER SKYLINE DRIVE (135246),7,3,99999,Rural,0.15854552,1101,963,894,762,794,779,570,550,545,710,700,654,620,,601,615,630,350,CENTRAL,255.1547399
2301038X000,-0.00000002,0.47240226,AL003042,Bill Stephens Road (Eagle River),OLD GLENN @ EAGLE RIVER (135200),OBERG ROAD (135251),5,2,99998,Anchorage Northeast,0.47240228,2582,2529,2446,2505,2673,2914,2900,2804,2572,3230,3210,3017,3050,,2960,4535,3857,2500,CENTRAL,760.259288
2301039X000,0,0.9123047,AL100219,Terrace Lane (Eagle River) (North Eagle River Access),North River Access Road,Terrace lane,5,2,99998,Anchorage Northeast,0.9123047,529,519,537,1250,,,,,,,,,,,,,,,CENTRAL,1468.215036
2301040X000,-0.00000002,1.25993778,AL003025,Eaglewood Loop (Eagle River),EAGLE RIVER ROAD (135225),MONTAGUE LOOP (135227),6,2,99998,Anchorage Northeast,1.2599378,272,267,277,284,270,403,406,630,348,350,350,330,340,,330,335,336,1100,CENTRAL,2027.677416
2301041X000,0,0.5586857,AL003035,Chain of Rock Street (Eagle River),EAGLE RIVER ROAD (135225),Kahiltna Drive,6,2,99998,Anchorage Northeast,0.5586857,784,803,874,664,1015,720,734,801,943,1360,1410,1320,1350,,1130,1136,1149,680,CENTRAL,899.1192825
2301043X000,0,0.6979027,AL100218,Ski Road (Eagle River),Old Glenn @ Eagle River,Whaley Drive,6,2,99998,Anchorage Northeast,0.6979027,1238,1213,1255,1000,,,,,,,,,,,,,,,CENTRAL,1123.167841
2301047X000,-0.00000002,1.58286064,AL000742,Birchwood Spur (Eagle River),BIRCHWOOD LOOP ROAD (135400),ROAD END/RUNWAY,5,2,99998,Anchorage Northeast,1.58286066,1053,1032,1014,1039,1082,1031,1080,1045,1016,1020,1016,1170,1190,,940,950,965,890,CENTRAL,2547.372319
2301048X000,0,0.4264346,AL003041,Golden Eagle Drive (Eagle River),CANYON VIEW DRIVE (135256),Silverwood Hill Drive,7,3,99999,Rural,0.4264346,405,366,361,362,331,214,220,213,294,290,287,260,260,,200,203,238,150,CENTRAL,686.2814269
2301049X000,-0.00000002,0.09857976,AL003036,Homestead Road (Eagle River),EAST SIDE DRIVE (135258),SETTLERS DRIVE (135551),5,2,99998,Anchorage Northeast,0.09857978,1503,1473,1410,1444,1548,1420,1440,1390,1389,1560,1546,1570,1600,,1671,1935,1664,550,CENTRAL,158.6490704
2301050X000,-0.00000002,1.55205616,AL002179,Hiland Road (Eagle River),EAGLE RIVER LOOP (135235),BERNARD DRIVE (CHUGACH STATE PARK BOUNDARY),4,2,99998,Anchorage Northeast,1.55205618,1569,1669,1740,1732,1587,1718,1800,1740,1857,1800,1789,1660,1690,,1810,1819,1593,1540,CENTRAL,2497.797218
2301050X000,1.55205616,3.36210167,AL002390,Hiland Road (Eagle River),BERNARD DRIVE (CHUGACH STATE PARK BOUNDARY),River View Road,6,3,99999,Rural,1.81004551,1586,1500,1610,1603,1460,1406,1512,1453,1563,1685,1690,1590,1619,,1509,981,1260,1230,CENTRAL,2912.991781
2301051X000,-0.00000002,0.65629987,AL000733,Old Eagle River Road (Eagle River),MONTE ROAD (135205),ROAD END,6,2,99998,Anchorage Northeast,0.65629989,1723,1897,2004,1792,1517,1781,1870,1806,1736,1726,1818,2259,1910,,1762,1819,2020,2050,CENTRAL,1056.214317
2301054X000,0,0.3290584,AL002703,Old Glenn @ Mirror Lake (Eagle River),ROAD BEGIN,GLENN NB-OLD GLENN (MIRROR LAKE) RAMP (135605),1,3,99999,Rural,0.3290584,126,91,89,96,88,86,639,150,344,115,260,250,257,,170,170,330,320,CENTRAL,529.5691844
2301054X000,0.3290584,0.8997706,AL002704,Old Glenn @ Mirror Lake (Eagle River),GLENN NB-OLD GLENN (MIRROR LAKE) RAMP (135605),OLD GLENN-GLENN NB RAMP (135615),1,3,99999,Rural,0.5707122,467,788,777,778,711,697,696,420,415,416,495,510,522,,354,310,240,240,CENTRAL,918.4741051
2301054X000,0.8997706,1.0400163,AL002705,Old Glenn @ Mirror Lake (Eagle River),OLD GLENN-GLENN NB RAMP (135615),GLENN SB-MIRROR LAKE RAMP (135610),1,3,99999,Rural,0.1402457,278,224,221,222,203,199,609,440,443,445,440,420,427,,250,245,480,470,CENTRAL,225.7041526
2301055X000,-0.00000002,0.18777729,AL002225,Artillery Road (Eagle River),MAUSEL STREET (135219),OLD GLENN @ EAGLE RIVER (135200),1,2,99998,Anchorage Northeast,0.18777731,8967,8628,8993,9957,8731,9178,9127,10368,10500,9491,9609,10172,9720,,9257,9708,9050,9165,CENTRAL,302.1988994
2301056X000,0.3972139,0.828534,AL000720,Old Glenn @ Eagle River (Eagle River),BUSINESS BOULEVARD (135210),BUSINESS BOULEVARD (135210),4,2,99998,Anchorage Northeast,0.4313201,13299,12132,12511,13515,12550,14122,14162,14230,14182,13756,13490,18700,15350,,14970,15060,15244,17200,CENTRAL,694.1436579
2301056X000,0.2519358,0.3972139,AL000719,Old Glenn @ Eagle River (Eagle River),MONTE ROAD (135205),BUSINESS BOULEVARD (135210),5,2,99998,Anchorage Northeast,0.1452781,14478,14053,14082,15211,14472,14831,17051,16031,16477,16171,16444,22679,15956,,17320,17421,21430,21300,CENTRAL,233.8030294
2301056X000,0.1200152,0.2519358,AL000718,Old Glenn @ Eagle River (Eagle River),Eagle River Road,MONTE ROAD (135205),6,2,99998,Anchorage Northeast,0.1319206,16205,15730,14397,17124,14626,17599,18277,18537,19065,17689,17298,22666,16710,,16549,16060,16260,16163,CENTRAL,212.30611
2301056X000,0,0.1200152,AL000717,Old Glenn @ Eagle River (Eagle River),ARTILLARY ROAD (135216),Eagle River Road,1,2,99998,Anchorage Northeast,0.1200152,17349,15980,15244,16467,18943,18945,17073,16404,17316,17057,17130,18914,16320,,16390,20600,20850,19690,CENTRAL,193.1460596
2301056X000,8.17345,8.239508,AL001916,Old Glenn @ Eagle River (Eagle River),GLENN SB-S PETERS CREEK OFF RAMP (135440),VOYLES BOULEVARD (135252),1,2,99998,Anchorage Northeast,0.066058,6509,6205,6246,7412,7031,6920,7170,6940,6926,6920,6874,7262,9420,,7460,7979,6020,5983,CENTRAL,106.3100508
2301056X000,8.101163,8.17345,AL000725,Old Glenn @ Eagle River (Eagle River),GLENN NB - S PETERS CREEK OFF RAMP (135435),GLENN SB-S PETERS CREEK OFF RAMP (135440),1,2,99998,Anchorage Northeast,0.072287,5257,5011,5044,6249,5928,5835,6450,6240,6225,6220,6170,5789,5723,,6121,6184,5030,4998,CENTRAL,116.3344376
2301056X000,3.861401,6.956595,AL000723,Old Glenn @ Eagle River (Eagle River),BIRCHWOOD LOOP ROAD (135400),BIRCHWOOD LOOP ROAD (135400),5,2,99998,Anchorage Northeast,3.095194,3340,2740,2746,2967,2680,2680,3255,3500,3503,3500,3470,3260,3325,,2880,2894,2500,2490,CENTRAL,4981.241142
2301056X000,1.630492,3.861401,AL000722,Old Glenn @ Eagle River (Eagle River),NORTH EAGLE RIVER ACCESS ROAD (135240),BIRCHWOOD LOOP ROAD (135400),5,2,99998,Anchorage Northeast,2.230909,4539,4406,4415,4474,4322,4323,4450,4347,5385,5380,5290,5045,4330,,4359,4755,5468,3983,CENTRAL,3590.307278
2301056X000,6.956595,8.101163,AL000724,Old Glenn @ Eagle River (Eagle River),BIRCHWOOD LOOP ROAD (135400),GLENN NB - S PETERS CREEK OFF RAMP (135435),1,2,99998,Anchorage Northeast,1.144568,2335,2226,2312,2635,2500,2442,2240,2167,1866,2750,2730,2562,2190,,2338,3759,2510,2493,CENTRAL,1842.00775
2301056X000,0.828534,1.630492,AL000721,Old Glenn @ Eagle River (Eagle River),BUSINESS BOULEVARD (135210),NORTH EAGLE RIVER ACCESS ROAD (135240),4,2,99998,Anchorage Northeast,0.801958,17171,15612,16326,17635,16242,18163,18214,17597,18060,17839,17437,19795,18773,,18430,18541,16130,16030,CENTRAL,1290.629195
2301056X000,8.239508,9.5484301,AL002568,Old Glenn @ Eagle River (Eagle River),VOYLES BOULEVARD (135252),Mirror Lake Middle School Bus Entrance,5,2,99998,Anchorage Northeast,1.3089221,930,887,893,1031,987,1127,1160,1124,993,1160,1149,1222,1550,,1769,1320,930,929,CENTRAL,2106.510627
2301057X000,-0.00000002,0.56167864,AL003034,Jamie Drive (Eagle River),WEST SKYLINE DRIVE (135236),MCCRARY DRIVE (135247),7,2,99998,Anchorage Northeast,0.56167866,993,1073,991,905,743,834,950,750,885,760,821,594,750,,780,784,763,550,CENTRAL,903.936005
2301058X000,-0.00000002,0.50934786,AL003028,Crest View Lane (Eagle River),EAGLE RIVER ROAD (135225),WAR ADMIRAL ROAD (135222),6,2,99998,Anchorage Northeast,0.50934788,587,788,708,473,690,567,749,711,784,880,870,1174,800,,523,533,249,1150,CENTRAL,819.7175284
2301059X000,0,0.5321758,AL003022,Coronado Road (Eagle River),OLD GLENN @ EAGLE RIVER (135200),EAGLE RIVER SPUR ROAD (135239),6,2,99998,Anchorage Northeast,0.5321758,1129,1146,1162,1407,1351,1361,1370,1318,1258,1340,1357,1123,1360,,1400,1411,1375,1500,CENTRAL,859.1922694
2301060X000,-0.00000002,0.6215123,AL000741,Jayhawk Drive (Eagle River),BIRCHWOOD LOOP ROAD (135400),SUNSET BOULEVARD (135473),7,2,99998,Anchorage Northeast,0.62151232,491,477,494,506,411,403,423,560,556,559,480,450,454,,440,442,460,465,CENTRAL,1000.229131
2301061X000,0.1600416,1.5941023,AL000729,Eagle River Road (Eagle River),VFW ROAD (135215) - PTR,EAGLE LOOP ROAD (135235),7,2,99998,Anchorage Northeast,1.4340607,6266,6495,6968,7005,7151,7152,7108,6908,7243,7563,8437,8110,8272,,8092,8137,8239,8343,CENTRAL,2307.901603
2301061X000,0,0.1600416,AL000728,Eagle River Road (Eagle River),OLD GLENN @ EAGLE RIVER (135200),VFW ROAD (135215),7,2,99998,Anchorage Northeast,0.1600416,8729,8519,8578,9121,8124,9508,9112,9993,10609,10308,10135,9720,9911,,10220,10278,10112,10280,CENTRAL,257.5624412
2301061X000,1.5941023,2.0620553,AL000730,Eagle River Road (Eagle River),EAGLE LOOP ROAD (135235),CREST VIEW LANE (135228),4,2,99998,Anchorage Northeast,0.467953,9036,8771,8963,9492,8521,9332,9178,9414,9126,8686,9576,9482,10127,,8410,8423,9240,9359,CENTRAL,753.098859
2301061X000,10.5769096,12.4825028,AL001900,Eagle River Road (Eagle River),ENTER CHUGACH STATE PARK,Cumulus Road,5,3,99999,Rural,1.9055932,477,645,693,690,648,617,621,480,482,482,600,560,574,,510,513,540,550,CENTRAL,3066.76113
2301061X000,4.7576117,10.5769096,AL000732,Eagle River Road (Eagle River),Eagle Glacier Loop,ENTER CHUGACH STATE PARK,5,3,99999,Rural,5.8192979,1184,1208,1309,1303,1273,1229,1290,1245,1083,1082,1290,1210,1235,,1160,1159,1450,1470,CENTRAL,9365.270905
2301061X000,2.0620553,4.7576117,AL000731,Eagle River Road (Eagle River),CREST VIEW LANE (135228),Eagle Glacier Loop,6,2,99998,Anchorage Northeast,2.6955564,3545,3515,3778,3737,3531,3520,3539,4853,3288,3018,3417,3552,3493,,3727,3680,3720,3210,CENTRAL,4338.086178
2301062X000,0,0.2363275,AL100210,Sun Beau Drive (Eagle River),Eagle River Loop,War Admiral Road,4,2,99998,Anchorage Northeast,0.2363275,715,701,725,300,,,,,,,,,,,,,,,CENTRAL,380.3329311
2301063X000,0,0.4269918,AL100212,Yosemite Drive (Eagle River),Eagle River Loop,Functional Class Change,4,2,99998,Anchorage Northeast,0.4269918,722,708,732,750,,,,,,,,,,,,,,,CENTRAL,687.1780968
2301064X000,0.0716661,1.3772433,AL100211,Driftwood Bay Drive (Eagle River),Eagle River Loop,Glacier Park Circle,4,2,99998,Anchorage Northeast,1.3055772,3377,3308,3421,500,,,,,,,,,,,,,,,CENTRAL,2101.127059
2321000X000,-0.00000002,1.88784684,AL001150,Burma Road (Point Mckenzie),BIG LAKE ROAD (170073),KUSTER DRIVE,7,3,99999,Rural,1.88784686,161,228,223,252,128,125,125,140,136,137,160,150,163,,150,149,144,180,CENTRAL,3038.201046
2321003X000,-0.00000002,4.61082288,AL001149,Beaver Lake Road (Point Mckenzie),BIG LAKE ROAD (170073),ROAD END,6,3,99999,Rural,4.6108229,762,793,598,757,333,320,613,770,765,767,670,660,705,,590,580,560,550,CENTRAL,7420.415013
2321009X000,-0.00000002,0.57087741,AL001148,BIig Lake Lodge Road (Point Mckenzie),BIG LAKE ROAD (170073),Gronwaldt Street,7,3,99999,Rural,0.57087743,242,197,193,218,215,211,211,310,300,301,430,420,450,,480,470,482,560,CENTRAL,918.73995
2321010X000,4.0687247,5.1777275,AL001145,Big Lake Road (Point Mckenzie),BIG LAKE LODGE ROAD (170082),CAMPGROUND PICNIC AREA,7,3,99999,Rural,1.1090028,1834,2330,1755,2222,1471,1416,2531,3260,3139,2552,2540,2520,2651,,2580,2541,2280,2210,CENTRAL,1784.770711
2321010X000,5.1777275,9.0724178,AL001146,Big Lake Road (Point Mckenzie),CAMPGROUND PICNIC AREA,BURMA ROAD (170083),7,3,99999,Rural,3.8946903,1399,1708,1151,1457,1442,1284,1230,1235,1453,1250,1254,1090,1160,,1290,1271,1270,930,CENTRAL,6267.908999
2321010X000,3.5585025,4.0687247,AL001144,Big Lake Road (Point Mckenzie),NORTH SHORE DRIVE (170084),BIG LAKE LODGE ROAD (170082),7,3,99999,Rural,0.5102222,3231,3145,2952,3924,3437,3426,6920,6510,6274,4410,4420,4387,3600,,4389,4684,4370,4235,CENTRAL,821.1246879
2321010X000,3.3209422,3.5585025,AL001143,Big Lake Road (Point Mckenzie),BEAVER LAKE ROAD (170081),NORTH SHORE DRIVE (170084),5,3,99999,Rural,0.2375603,3248,3161,3334,4021,3793,5482,5790,5444,5121,5210,5220,4220,4450,,5200,5122,5632,5350,CENTRAL,382.3169177
2321010X000,0,3.3209422,AL001142,Big Lake Road (Point Mckenzie),PARKS HIGHWAY (170000),BEAVER LAKE ROAD (170081),1,3,99999,Rural,3.3209422,3677,3579,3360,3632,3426,3415,5750,5410,5218,4300,4310,4278,4610,,4836,5502,4140,4019,CENTRAL,5344.54913
2321015X000,-0.00000002,1.65981625,AL001147,North Shore Drive (Point Mckenzie),BIG LAKE ROAD (170073),BOAT LAUNCH RAMP,4,3,99999,Rural,1.65981627,581,603,515,544,539,931,910,895,648,650,856,430,460,,630,619,798,1290,CENTRAL,2671.220619
2321017X000,3.7966199,6.0520219,AL100313,West Susitna Parkway (Point Mckenzie),Burma Road,Big Lake Road,7,3,99999,Rural,2.255402,696,722,718,786,,,,,,,,,,,,,,,CENTRAL,3629.724962
2321018X000,0,7.3706603,AL003059,Point Mackenzie Road (Point Mckenzie),KNIK-GOOSE BAY ROAD (170044),AYSHIRE DRIVE (170100),5,3,99999,Rural,7.3706603,925,1279,964,1221,594,572,1275,656,904,1157,500,510,530,,560,552,460,450,CENTRAL,11861.9517
2321018X000,7.3706603,20.1753495,AL003060,Point Mackenzie Road (Point Mckenzie),AYSHIRE DRIVE (170100),Gate,5,3,99999,Rural,12.8046892,627,766,577,1048,918,883,250,235,232,220,215,210,220,,233,150,74,250,CENTRAL,20607.19094
2341000X000,-0.00000002,5.10593865,AL001452,Kennicott Road (Mccarthy),ROAD BEGIN,ROAD END/KENNICOTT,6,3,99999,Rural,5.10593867,6,7,7,7,,,10,10,9,10,10,10,10,,10,10,10,10,NORTHERN,8217.228174
2361000X000,-0.00000002,9.5707452,AL000757,Knik River Road (Palmer),OLD GLENN @ PALMER (136000),Hunter Creek BR# 1253 Begin Deck,7,3,99999,Rural,9.57074522,903,936,728,768,726,521,540,520,618,620,614,581,580,,430,420,522,330,CENTRAL,15402.65218
2361000X000,9.5707452,11.24809281,AL000758,Knik River Road (Palmer),Hunter Creek BR# 1253 Begin Deck,ROAD END,7,3,99999,Rural,1.67734761,257,252,247,296,291,285,200,190,187,140,140,130,127,,110,105,135,150,CENTRAL,2699.434699
2361001X000,-0.00000002,0.31018978,AL000762,Bodenburg Spur (Palmer),BODENBURG LOOP (136045),ROAD END,7,3,99999,Rural,0.3101898,80,60,59,67,72,70,70,70,73,74,90,90,96,,80,81,107,90,CENTRAL,499.2031039
2361002X000,-0.00000002,0.71049178,AL000764,Marth Road (Palmer),OLD GLENN @ PALMER (136000),PLUMLEY ROAD (136046),7,3,99999,Rural,0.7104918,99,118,116,131,105,103,103,130,125,126,170,170,182,,250,244,158,230,CENTRAL,1143.427938
2361003X000,-0.00000002,0.49756843,AL000766,Maud Road (Palmer),OLD GLENN @ PALMER (136000),SMITH ROAD (136065),6,3,99999,Rural,0.49756845,1711,1305,1298,1369,1429,1401,1378,1400,1337,1341,1320,1350,1419,,1120,1103,1270,1220,CENTRAL,800.7603546
